日付,商品カテゴリ名,総売上個数,総売上金額,単価平均
2018-01-17,本 - オーディオブック_タイプA,27,13400,496.2962962962963
2018-01-17,ギフト - 記念品_タイプA,5,6450,1290.0
2018-01-17,ギフト - 記念品_タイプB,13,9640,741.5384615384615
2018-01-17,本 - 教育用,20,12110,598.75
2018-01-17,ゲーム - 付属品(購入特典),15,18530,1235.3333333333333
2018-01-17,ゲーム周辺機器 - ゲーム機B,14,30120,2251.5384615384614
2018-01-17,音楽 - レコード,4,9170,2292.5
2018-01-17,ゲーム周辺機器 - ゲーム機A,5,5750,1150.0
2018-01-17,本 - オーディオブック_タイプB,6,2450,408.3333333333333
2018-01-18,映画 - DVD,507,206310,394.13502109704643
2018-01-18,PCゲーム - 通常版,301,203550,667.2893772893773
2018-01-18,音楽 - その他,227,106520,467.97297297297297
2018-01-18,ゲーム - ゲーム機C,169,487450,2738.125
2018-01-18,映画 - ブルーレイ,110,87690,812.2641509433962
2018-01-18,ゲーム - ゲーム機B,102,334290,3251.9791666666665
2018-01-18,ギフト - 小型ゲーム,66,26530,494.6875
2018-01-18,ギフト - カード、パズル等,39,42830,1109.2105263157894
2018-01-18,ギフト - フィギュア,21,47490,2248.9473684210525
2018-01-18,PCソフト - PCソフト,44,128360,3265.0
2018-01-18,映画 - ブルーレイ3D,28,51970,1986.3333333333333
2018-01-18,ギフト - ぬいぐるみ,20,24960,1230.0
2018-01-18,ゲーム - ゲーム機A,63,63730,1010.8620689655172
2018-01-18,映画 - セット商品,33,54850,1662.121212121212
2018-01-18,ギフト - ボードゲーム,38,52300,1491.5384615384614
2018-01-18,音楽 - CD,33,16920,512.7272727272727
2018-01-18,ギフト - ガジェット類,30,50650,1712.0689655172414
2018-01-18,本 - オーディオブック_タイプA,18,10830,601.6666666666666
2018-01-18,ギフト - 記念品_タイプA,15,17170,1141.4285714285713
2018-01-18,ギフト - 記念品_タイプB,22,14780,675.5555555555555
2018-01-18,本 - 教育用,38,32130,855.8333333333334
2018-01-18,ゲーム - 付属品(購入特典),15,15490,1032.6666666666667
2018-01-18,ゲーム周辺機器 - ゲーム機B,21,69240,3505.0
2018-01-18,音楽 - レコード,5,11130,2226.0
2018-01-18,ゲーム周辺機器 - ゲーム機A,5,18150,3630.0
2018-01-18,本 - オーディオブック_タイプB,6,2700,450.0
2018-01-19,映画 - DVD,896,373670,396.5707133917397
2018-01-19,PCゲーム - 通常版,507,325710,618.4174311926605
2018-01-19,音楽 - その他,410,186090,453.78109452736317
2018-01-19,ゲーム - ゲーム機C,283,831830,2807.2340425531916
2018-01-19,映画 - ブルーレイ,179,156740,877.3684210526316
2018-01-19,ゲーム - ゲーム機B,127,399040,3152.1666666666665
2018-01-19,ギフト - 小型ゲーム,52,25720,545.4054054054054
2018-01-19,ギフト - カード、パズル等,80,82740,997.5675675675676
2018-01-19,ギフト - フィギュア,29,63540,2191.0344827586205
2018-01-19,PCソフト - PCソフト,57,159560,2765.6862745098038
2018-01-19,映画 - ブルーレイ3D,53,98690,1888.0392156862745
2018-01-19,ギフト - ぬいぐるみ,32,36940,1160.0
2018-01-19,ゲーム - ゲーム機A,123,126530,1021.4912280701755
2018-01-19,映画 - セット商品,56,95860,1751.6666666666667
2018-01-19,ギフト - ボードゲーム,25,45050,1802.0
2018-01-19,音楽 - CD,60,27090,451.5
2018-01-19,ギフト - ガジェット類,46,58370,1290.7142857142858
2018-01-19,本 - オーディオブック_タイプA,44,19430,441.59090909090907
2018-01-19,ギフト - 記念品_タイプA,12,14190,1181.8181818181818
2018-01-19,ギフト - 記念品_タイプB,35,28300,767.5
2018-01-19,本 - 教育用,27,16210,603.8461538461538
2018-01-19,ゲーム - 付属品(購入特典),30,34020,1105.8620689655172
2018-01-19,ゲーム周辺機器 - ゲーム機B,21,42560,2026.6666666666667
2018-01-19,音楽 - レコード,9,23010,2556.6666666666665
2018-01-19,ゲーム周辺機器 - ゲーム機A,18,43360,2408.8888888888887
2018-01-19,本 - オーディオブック_タイプB,17,7700,445.3333333333333
2018-01-20,映画 - DVD,806,348010,408.4485190409027
2018-01-20,PCゲーム - 通常版,494,323290,633.4823529411765
2018-01-20,音楽 - その他,305,140800,458.89261744966444
2018-01-20,ゲーム - ゲーム機C,224,666060,2873.6315789473683
2018-01-20,映画 - ブルーレイ,143,107020,773.75
2018-01-20,ゲーム - ゲーム機B,107,347910,3271.980198019802
2018-01-20,ギフト - 小型ゲーム,41,22550,542.0689655172414
2018-01-20,ギフト - カード、パズル等,67,71710,1073.7931034482758
2018-01-20,ギフト - フィギュア,14,31850,2275.0
2018-01-20,PCソフト - PCソフト,39,89120,2388.8571428571427
2018-01-20,映画 - ブルーレイ3D,36,63380,1724.1176470588234
2018-01-20,ギフト - ぬいぐるみ,23,30540,1327.8260869565217
2018-01-20,ゲーム - ゲーム機A,97,102540,1062.9545454545455
2018-01-20,映画 - セット商品,53,114910,2168.1132075471696
2018-01-20,ギフト - ボードゲーム,19,33160,1745.2631578947369
2018-01-20,音楽 - CD,43,17540,407.90697674418607
2018-01-20,ギフト - ガジェット類,38,77950,2025.6097560975609
2018-01-20,本 - オーディオブック_タイプA,37,17520,473.5135135135135
2018-01-20,ギフト - 記念品_タイプA,12,14020,1168.3333333333333
2018-01-20,ギフト - 記念品_タイプB,24,20360,812.5
2018-01-20,本 - 教育用,17,15080,889.375
2018-01-20,ゲーム - 付属品(購入特典),16,19460,1235.3333333333333
2018-01-20,ゲーム周辺機器 - ゲーム機B,23,49880,2255.0
2018-01-20,音楽 - レコード,4,8410,2102.5
2018-01-20,ゲーム周辺機器 - ゲーム機A,13,23440,1803.076923076923
2018-01-20,本 - オーディオブック_タイプB,10,3530,353.0
2018-01-21,映画 - DVD,400,158480,386.8253968253968
2018-01-21,PCゲーム - 通常版,282,177510,626.3565891472869
2018-01-21,音楽 - その他,141,56930,403.7588652482269
2018-01-21,ゲーム - ゲーム機C,109,306710,2770.1941747572814
2018-01-21,映画 - ブルーレイ,60,43950,740.8928571428571
2018-01-21,ゲーム - ゲーム機B,55,184450,3336.6666666666665
2018-01-21,ギフト - 小型ゲーム,19,10990,536.6666666666666
2018-01-21,ギフト - カード、パズル等,47,41260,980.75
2018-01-21,ギフト - フィギュア,7,14580,2082.8571428571427
2018-01-21,PCソフト - PCソフト,40,139350,3490.0
2018-01-21,映画 - ブルーレイ3D,19,33360,1735.2941176470588
2018-01-21,ギフト - ぬいぐるみ,11,15070,1370.0
2018-01-21,ゲーム - ゲーム機A,30,28330,967.0
2018-01-21,映画 - セット商品,18,40550,2252.777777777778
2018-01-21,ギフト - ボードゲーム,14,27150,1939.2857142857142
2018-01-21,音楽 - CD,20,8510,425.5
2018-01-21,ギフト - ガジェット類,11,22700,2063.6363636363635
2018-01-21,本 - オーディオブック_タイプA,18,9480,526.6666666666666
2018-01-21,ギフト - 記念品_タイプA,11,12990,1180.909090909091
2018-01-21,ギフト - 記念品_タイプB,7,4770,681.4285714285714
2018-01-21,本 - 教育用,22,17200,801.5
2018-01-21,ゲーム - 付属品(購入特典),7,11610,1658.5714285714287
2018-01-21,ゲーム周辺機器 - ゲーム機B,11,23020,2049.0
2018-01-21,音楽 - レコード,3,11390,3796.6666666666665
2018-01-21,ゲーム周辺機器 - ゲーム機A,5,7980,1596.0
2018-01-21,本 - オーディオブック_タイプB,4,1310,327.5
2018-01-22,映画 - DVD,439,166840,369.5933014354067
2018-01-22,PCゲーム - 通常版,257,174750,667.991452991453
2018-01-22,音楽 - その他,191,87360,455.79787234042556
2018-01-22,ゲーム - ゲーム機C,99,287410,2838.723404255319
2018-01-22,映画 - ブルーレイ,72,58390,800.4411764705883
2018-01-22,ゲーム - ゲーム機B,72,225410,3067.4603174603176
2018-01-22,ギフト - 小型ゲーム,15,8600,516.6666666666666
2018-01-22,ギフト - カード、パズル等,37,33690,931.1111111111111
2018-01-22,ギフト - フィギュア,11,26770,2433.6363636363635
2018-01-22,PCソフト - PCソフト,40,104180,2775.625
2018-01-22,映画 - ブルーレイ3D,31,58190,1848.6206896551723
2018-01-22,ギフト - ぬいぐるみ,7,10420,1488.5714285714287
2018-01-22,ゲーム - ゲーム機A,43,43440,1010.2325581395348
2018-01-22,映画 - セット商品,18,18680,1037.7777777777778
2018-01-22,ギフト - ボードゲーム,7,16750,2392.8571428571427
2018-01-22,音楽 - CD,25,11050,442.0
2018-01-22,ギフト - ガジェット類,26,38210,1637.6190476190477
2018-01-22,本 - オーディオブック_タイプA,17,7480,440.0
2018-01-22,ギフト - 記念品_タイプA,7,8580,1231.6666666666667
2018-01-22,ギフト - 記念品_タイプB,11,8880,796.0
2018-01-22,本 - 教育用,19,11990,635.8823529411765
2018-01-22,ゲーム - 付属品(購入特典),7,8800,1257.142857142857
2018-01-22,ゲーム周辺機器 - ゲーム機B,12,27240,2270.0
2018-01-22,音楽 - レコード,5,8660,1732.0
2018-01-22,ゲーム周辺機器 - ゲーム機A,4,17200,4300.0
2018-01-22,本 - オーディオブック_タイプB,2,930,465.0
2018-01-23,映画 - DVD,409,184740,434.72295514511876
2018-01-23,PCゲーム - 通常版,210,139500,650.0515463917526
2018-01-23,音楽 - その他,164,76630,465.2439024390244
2018-01-23,ゲーム - ゲーム機C,88,246750,2755.0
2018-01-23,映画 - ブルーレイ,84,60050,743.8823529411765
2018-01-23,ゲーム - ゲーム機B,71,219210,3136.818181818182
2018-01-23,ギフト - 小型ゲーム,19,8120,485.0
2018-01-23,ギフト - カード、パズル等,20,18470,923.5
2018-01-23,ギフト - フィギュア,6,12340,2056.6666666666665
2018-01-23,PCソフト - PCソフト,25,81590,3378.2608695652175
2018-01-23,映画 - ブルーレイ3D,25,37410,1496.4
2018-01-23,ギフト - ぬいぐるみ,8,9200,1150.0
2018-01-23,ゲーム - ゲーム機A,26,27600,1022.0
2018-01-23,映画 - セット商品,28,45700,1632.142857142857
2018-01-23,ギフト - ボードゲーム,11,17710,1610.0
2018-01-23,音楽 - CD,28,12030,426.6666666666667
2018-01-23,ギフト - ガジェット類,28,35060,1238.888888888889
2018-01-23,本 - オーディオブック_タイプA,46,24060,523.0434782608696
2018-01-23,ギフト - 記念品_タイプA,3,3230,1076.6666666666667
2018-01-23,ギフト - 記念品_タイプB,12,10160,832.0
2018-01-23,本 - 教育用,26,21820,882.2727272727273
2018-01-23,ゲーム - 付属品(購入特典),6,5580,930.0
2018-01-23,ゲーム周辺機器 - ゲーム機B,8,13100,1677.142857142857
2018-01-23,音楽 - レコード,8,25140,3142.5
2018-01-23,ゲーム周辺機器 - ゲーム機A,4,14070,3517.5
2018-01-23,本 - オーディオブック_タイプB,6,2790,465.0
2018-01-24,映画 - DVD,438,179430,393.0769230769231
2018-01-24,PCゲーム - 通常版,259,178960,684.9152542372881
2018-01-24,音楽 - その他,207,96170,462.69607843137254
2018-01-24,ゲーム - ゲーム機C,124,345360,2743.4166666666665
2018-01-24,映画 - ブルーレイ,128,96840,749.3277310924369
2018-01-24,ゲーム - ゲーム機B,60,177760,2940.6349206349205
2018-01-24,ギフト - 小型ゲーム,22,15330,688.8888888888889
2018-01-24,ギフト - カード、パズル等,28,27240,971.1111111111111
2018-01-24,ギフト - フィギュア,7,17660,2522.8571428571427
2018-01-24,PCソフト - PCソフト,31,104410,3565.0
2018-01-24,映画 - ブルーレイ3D,27,49970,1850.7407407407406
2018-01-24,ギフト - ぬいぐるみ,11,10620,965.4545454545455
2018-01-24,ゲーム - ゲーム機A,49,47190,1025.2941176470588
2018-01-24,映画 - セット商品,32,60400,1887.5
2018-01-24,ギフト - ボードゲーム,9,13270,1474.4444444444443
2018-01-24,音楽 - CD,24,11940,497.5
2018-01-24,ギフト - ガジェット類,22,25160,1190.0
2018-01-24,本 - オーディオブック_タイプA,30,15830,527.6666666666666
2018-01-24,ギフト - 記念品_タイプA,9,12590,1398.888888888889
2018-01-24,ギフト - 記念品_タイプB,14,10260,741.8181818181819
2018-01-24,本 - 教育用,40,31540,838.3870967741935
2018-01-24,ゲーム - 付属品(購入特典),9,11430,1270.0
2018-01-24,ゲーム周辺機器 - ゲーム機B,11,23110,2100.909090909091
2018-01-24,音楽 - レコード,5,13250,2650.0
2018-01-24,ゲーム周辺機器 - ゲーム機A,6,9380,1563.3333333333333
2018-01-24,本 - オーディオブック_タイプB,3,1260,420.0
2018-01-25,映画 - DVD,706,327670,430.679117147708
2018-01-25,PCゲーム - 通常版,532,439770,708.8157894736842
2018-01-25,音楽 - その他,249,110070,438.0165289256198
2018-01-25,ゲーム - ゲーム機C,127,353010,2793.2520325203254
2018-01-25,映画 - ブルーレイ,132,114140,866.0833333333334
2018-01-25,ゲーム - ゲーム機B,85,269370,3185.6
2018-01-25,ギフト - 小型ゲーム,49,20200,495.7142857142857
2018-01-25,ギフト - カード、パズル等,46,49930,1088.409090909091
2018-01-25,ギフト - フィギュア,21,51740,2463.809523809524
2018-01-25,PCソフト - PCソフト,38,93100,2560.3125
2018-01-25,映画 - ブルーレイ3D,45,71050,1624.090909090909
2018-01-25,ギフト - ぬいぐるみ,14,17950,1364.6153846153845
2018-01-25,ゲーム - ゲーム機A,59,58510,967.3684210526316
2018-01-25,映画 - セット商品,26,47600,1830.7692307692307
2018-01-25,ギフト - ボードゲーム,23,37790,1643.0434782608695
2018-01-25,音楽 - CD,49,23270,474.8979591836735
2018-01-25,ギフト - ガジェット類,33,51830,1607.5
2018-01-25,本 - オーディオブック_タイプA,14,6190,442.14285714285717
2018-01-25,ギフト - 記念品_タイプA,14,15220,1067.7777777777778
2018-01-25,ギフト - 記念品_タイプB,24,20800,852.6315789473684
2018-01-25,本 - 教育用,57,36500,598.1818181818181
2018-01-25,ゲーム - 付属品(購入特典),11,12270,1115.4545454545455
2018-01-25,ゲーム周辺機器 - ゲーム機B,18,49890,2801.875
2018-01-25,音楽 - レコード,5,10190,2038.0
2018-01-25,ゲーム周辺機器 - ゲーム機A,12,30120,2510.0
2018-01-25,本 - オーディオブック_タイプB,7,3300,471.42857142857144
2018-01-26,映画 - DVD,1026,489030,427.48724489795916
2018-01-26,PCゲーム - 通常版,621,462940,676.6143497757847
2018-01-26,音楽 - その他,384,176340,455.90909090909093
2018-01-26,ゲーム - ゲーム機C,221,646740,2889.65
2018-01-26,映画 - ブルーレイ,248,197170,794.6017699115044
2018-01-26,ゲーム - ゲーム機B,132,419120,3165.528455284553
2018-01-26,ギフト - 小型ゲーム,47,23990,536.060606060606
2018-01-26,ギフト - カード、パズル等,59,77330,1310.677966101695
2018-01-26,ギフト - フィギュア,16,39570,2473.125
2018-01-26,PCソフト - PCソフト,40,97020,2484.324324324324
2018-01-26,映画 - ブルーレイ3D,53,95750,1787.450980392157
2018-01-26,ギフト - ぬいぐるみ,33,34200,1085.8064516129032
2018-01-26,ゲーム - ゲーム機A,104,102310,976.063829787234
2018-01-26,映画 - セット商品,48,90100,1911.276595744681
2018-01-26,ギフト - ボードゲーム,24,33830,1404.5454545454545
2018-01-26,音楽 - CD,53,24180,456.22641509433964
2018-01-26,ギフト - ガジェット類,47,93330,2106.3414634146343
2018-01-26,本 - オーディオブック_タイプA,45,21070,468.22222222222223
2018-01-26,ギフト - 記念品_タイプA,19,22290,1171.1764705882354
2018-01-26,ギフト - 記念品_タイプB,32,23140,710.0
2018-01-26,本 - 教育用,23,27390,1218.1818181818182
2018-01-26,ゲーム - 付属品(購入特典),30,34000,1133.3333333333333
2018-01-26,ゲーム周辺機器 - ゲーム機B,20,45220,2324.4444444444443
2018-01-26,音楽 - レコード,24,58170,2403.478260869565
2018-01-26,ゲーム周辺機器 - ゲーム機A,27,52810,1832.1739130434783
2018-01-26,本 - オーディオブック_タイプB,11,4620,420.0
2018-01-27,映画 - DVD,906,429750,430.35063113604485
2018-01-27,PCゲーム - 通常版,546,398430,681.4285714285714
2018-01-27,音楽 - その他,308,143310,463.1543624161074
2018-01-27,ゲーム - ゲーム機C,172,482590,2742.051282051282
2018-01-27,映画 - ブルーレイ,157,136650,866.3758389261745
2018-01-27,ゲーム - ゲーム機B,80,240750,2976.5789473684213
2018-01-27,ギフト - 小型ゲーム,28,15550,506.0869565217391
2018-01-27,ギフト - カード、パズル等,66,61220,932.741935483871
2018-01-27,ギフト - フィギュア,17,39130,2254.375
2018-01-27,PCソフト - PCソフト,43,107790,2589.4871794871797
2018-01-27,映画 - ブルーレイ3D,47,84580,1899.591836734694
2018-01-27,ギフト - ぬいぐるみ,26,35620,1356.6666666666667
2018-01-27,ゲーム - ゲーム機A,125,121470,972.6724137931035
2018-01-27,映画 - セット商品,41,93460,2323.75
2018-01-27,ギフト - ボードゲーム,26,43450,1697.2
2018-01-27,音楽 - CD,54,25010,463.14814814814815
2018-01-27,ギフト - ガジェット類,32,36080,1127.5
2018-01-27,本 - オーディオブック_タイプA,39,17800,456.4102564102564
2018-01-27,ギフト - 記念品_タイプA,12,14100,1173.6363636363637
2018-01-27,ギフト - 記念品_タイプB,30,22040,721.4285714285714
2018-01-27,本 - 教育用,13,8230,630.8333333333334
2018-01-27,ゲーム - 付属品(購入特典),10,15420,1542.0
2018-01-27,ゲーム周辺機器 - ゲーム機B,24,57110,2349.5
2018-01-27,音楽 - レコード,6,13170,2195.0
2018-01-27,ゲーム周辺機器 - ゲーム機A,13,17690,1360.7692307692307
2018-01-27,本 - オーディオブック_タイプB,12,4990,415.45454545454544
2018-01-28,映画 - DVD,439,193640,422.5773195876289
2018-01-28,PCゲーム - 通常版,295,212970,700.9795918367347
2018-01-28,音楽 - その他,209,93060,437.71144278606965
2018-01-28,ゲーム - ゲーム機C,98,235860,2378.913043478261
2018-01-28,映画 - ブルーレイ,95,70390,738.936170212766
